thomas_num,thomas_name,icpsr,congress,year,st_name,cd,dem,majority,elected,female,votepct,dwnom1,deleg_size,speaker,chair,subchr,power,budget,seniority,maj_leader,min_leader,ss_bills,ss_aic,ss_abc,ss_pass,ss_law,s_bills,s_aic,s_abc,s_pass,s_law,c_bills,c_aic,c_abc,c_pass,c_law,les
"Numeric counter for order in THOMAS data, starting with 93rd Congress","Legislator name, as given in THOMAS","ICPSR number, according to Poole and Rosenthal",Congress number,Year at start of Congress,Two-letter state code,Congressional district number,1 = Democrat,1 = majority party member,Year first elected to House,1 = female,Percent vote received to enter this Congress,First-dimension DW-NOMINATE score,Size of House delegation from member's state,1= Speaker,1 = Committee Chair,1 = Subcommittee Chair,"1 = Member of Appropriation, Rules, or Ways and Means",1 = Member of Budget,"Seniority, number of terms served counting current",1 = Majority party leadership,1 = Minority party leadership,Number of substantive and significant bills sponsored,Number of substantive and significant bills with action in committee,Number of substantive and significant bills with action beyond committee,Number of substantive and significant bills passed House,Number of substantive and significant bills became law,Number of substantive bills sponsored,Number of substantive bills with action in committee,Number of substantive bills with action beyond committee,Number of substantive bills passed House,Number of substantive bills became law,Number of commemorative bills sponsored,Number of commemorative bills with action in committee,Number of commemorative bills with action beyond committee,Number of commemorative bills passed House,Number of commemorative bills became law,Legislative Effectiveness Score (1-5-10)
8693,"Kingston, Jack",29338,112,2011,GA,1,0,1,1992,0,72,0.736999989,13,0,0,1,1,0,10,0,0,2,2,2,1,1,6,1,0,0,0,0,0,0,0,0,2.416144133
8694,"Kinzinger, Adam",21128,112,2011,IL,11,0,1,2010,0,57,0.448000014,18,0,0,0,0,0,1,0,0,0,0,0,0,0,13,1,1,1,0,0,0,0,0,0,0.57901758
8695,"Kissell, Larry",20938,112,2011,NC,8,1,0,2008,0,53,-0.160999998,13,0,0,0,0,0,2,0,0,0,0,0,0,0,24,2,1,1,0,0,0,0,0,0,0.834763348
8696,"Kline, John",20333,112,2011,MN,2,0,1,2002,0,63,0.759000003,8,0,1,0,0,0,5,0,0,1,1,1,0,0,10,5,5,3,1,0,0,0,0,0,2.740786314
8697,"Latham, Tom",29522,112,2011,IA,4,0,1,1994,0,66,0.474999994,5,0,0,1,1,0,9,0,0,1,1,1,1,0,15,0,1,1,0,0,0,0,0,0,1.333675861
8698,"Kucinich, Dennis",29748,112,2011,OH,10,1,0,1996,0,53,-0.778999984,18,0,0,0,0,0,8,0,0,0,0,0,0,0,17,1,0,0,0,0,0,0,0,0,0.336271852
8699,"Labrador, Raul",21125,112,2011,ID,1,0,1,2010,0,51,0.984000027,2,0,0,0,0,0,1,0,0,0,0,0,0,0,7,3,2,0,0,0,0,0,0,0,0.657885373
8700,"Lamborn, Doug",20704,112,2011,CO,5,0,1,2006,0,66,0.842000008,7,0,0,1,0,0,3,0,0,2,2,2,1,0,12,3,3,2,1,0,0,0,0,0,2.971102715
8701,"Lance, Leonard",20929,112,2011,NJ,7,0,1,2008,0,59,0.633000016,13,0,0,0,0,0,2,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0.107368104
8702,"Landry, Jeffrey",21138,112,2011,LA,3,0,1,2010,0,64,0.85799998,7,0,0,0,0,0,1,0,0,0,0,0,0,0,10,1,1,1,0,0,0,0,0,0,0.538754523
8703,"Langevin, James",20136,112,2011,RI,2,1,0,2000,0,60,-0.356000006,2,0,0,0,0,0,6,0,0,0,0,0,0,0,10,1,1,1,0,0,0,0,0,0,0.538754523
8704,"Lankford, James",21166,112,2011,OK,5,0,1,2010,0,63,0.703000009,5,0,0,1,0,1,1,0,0,0,0,0,0,0,11,3,3,0,0,0,0,0,0,0,0.831366658
8705,"Larsen, Rick",20145,112,2011,WA,2,1,0,2000,0,51,-0.328999996,9,0,0,0,0,0,6,0,0,0,0,0,0,0,14,1,2,2,0,0,0,0,0,0,0.888868392
8706,"Larson, John",29908,112,2011,CT,1,1,0,1998,0,61,-0.433999985,5,0,0,0,1,0,7,0,1,0,0,0,0,0,15,1,0,0,0,0,0,0,0,0,0.309429824
8707,"LaTourette, Steven",29553,112,2011,OH,14,0,1,1994,0,65,0.437999994,18,0,0,0,1,0,9,0,0,0,0,0,0,0,14,0,0,0,0,1,0,0,0,0,0.190578386
8708,"Latta, Robert",20755,112,2011,OH,5,0,1,2007,0,68,0.654999971,18,0,0,0,0,0,3,0,0,0,0,0,0,0,16,1,1,0,0,1,0,0,0,0,0.445332259
8709,"Lee, Barbara",29778,112,2011,CA,9,1,0,1998,1,84,-0.694000006,53,0,0,0,1,0,7,0,0,0,0,0,0,0,31,1,1,1,0,1,0,0,0,0,0.823280036
8710,"Lee, Christopher",20936,112,2011,NY,26,0,1,2008,0,74,,29,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0.309850812
8711,"Levin, Sander",15033,112,2011,MI,12,1,0,1982,0,61,-0.337000012,15,0,0,0,1,0,15,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0.13421014
8712,"Lewis, Jerry",14644,112,2011,CA,41,0,1,1978,0,63,0.561999977,53,0,0,0,1,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8713,"Lewis, John",15431,112,2011,GA,5,1,0,1986,0,74,-0.582000017,13,0,0,0,1,0,13,0,1,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0.335525334
8714,"Lipinski, Daniel",20508,112,2011,IL,3,1,0,2004,0,70,-0.257999986,18,0,0,0,0,0,4,0,0,0,0,0,0,0,6,1,1,1,0,1,1,1,1,0,0.568663597
8715,"LoBiondo, Frank",29539,112,2011,NJ,2,0,1,1994,0,65,0.44600001,13,0,0,1,0,0,9,0,0,0,0,0,0,0,10,4,4,1,1,0,0,0,0,0,1.676943541
8716,"Loebsack, David",20720,112,2011,IA,2,1,0,2006,0,51,-0.307999998,5,0,0,0,0,0,3,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0.201315194
8717,"Lofgren, Zoe",29504,112,2011,CA,16,1,0,1994,1,68,-0.419999987,53,0,0,0,0,0,9,0,0,0,0,0,0,0,14,3,3,3,1,0,0,0,0,0,1.855980873
8718,"Long, Billy",21150,112,2011,MO,7,0,1,2010,0,63,0.742999971,9,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0.161798671
8719,"Lowey, Nita",15612,112,2011,NY,18,1,0,1988,1,62,-0.335000008,29,0,0,0,1,0,12,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0.268420279
8720,"Lucas, Frank",29393,112,2011,OK,3,0,1,1994,0,78,0.512000024,5,0,1,0,0,0,9,0,0,2,2,2,0,0,2,0,1,1,0,0,0,0,0,0,1.288603187
8721,"Luetkemeyer, Blaine",20926,112,2011,MO,9,0,1,2008,0,77,0.639999986,9,0,0,0,0,0,2,0,0,0,0,0,0,0,48,2,3,3,2,0,0,0,0,0,2.658634186
8722,"Lujan, Ben",20932,112,2011,NM,3,1,0,2008,0,57,-0.345999986,3,0,0,0,0,0,2,0,0,0,0,0,0,0,11,2,1,1,0,0,0,0,0,0,0.660290182
8723,"Lummis, Cynthia",20953,112,2011,WY,1,0,1,2008,1,70,0.931999981,1,0,0,0,1,0,2,0,0,0,0,0,0,0,12,3,2,0,0,0,0,0,0,0,0.724990487
8724,"Lungren, Daniel",14647,112,2011,CA,3,0,1,2004,0,50,0.712000012,53,0,1,1,0,0,4,0,0,1,1,1,1,1,24,7,7,5,1,0,0,0,0,0,4.999941349
8725,"Lynch, Stephen",20119,112,2011,MA,9,1,0,2001,0,68,-0.375999987,10,0,0,0,0,0,6,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.06710507
8726,"Mack, Connie",20503,112,2011,FL,14,0,1,2004,0,69,0.802999973,25,0,0,1,0,0,4,0,0,0,0,0,0,0,16,4,3,0,0,0,0,0,0,0,1.006586313
8727,"Maloney, Carolyn",29379,112,2011,NY,14,1,0,1992,1,75,-0.388000011,29,0,0,0,0,0,10,0,0,0,0,0,0,0,56,0,0,0,0,1,0,0,0,0,0.754260957
8728,"Manzullo, Donald",29349,112,2011,IL,16,0,1,1992,0,65,0.725000024,18,0,0,1,0,0,10,0,0,0,0,0,0,0,9,2,0,0,0,0,0,0,0,0,0.337018341
8729,"Marchant, Kenny",20532,112,2011,TX,24,0,1,2004,0,82,0.713,32,0,0,0,1,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0.06710507
8730,"Marino, Tom",21170,112,2011,PA,10,0,1,2010,0,55,0.470999986,19,0,0,0,0,0,1,0,0,0,0,0,0,0,16,2,1,1,0,0,0,0,0,0,0.727395236
8731,"Markey, Edward",14435,112,2011,MA,7,1,0,1976,0,66,-0.564999998,10,0,0,0,0,0,18,0,0,0,0,0,0,0,49,2,1,0,0,2,1,1,1,0,1.079933405
8732,"Massie, Thomas",31102,112,2011,KY,4,0,1,2012,0,62,0.980000019,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8733,"Matheson, Jim",20140,112,2011,UT,2,1,0,2000,0,50,-0.085000001,3,0,0,0,0,0,6,0,1,0,0,0,0,0,13,2,2,2,1,0,0,0,0,0,1.438015461
8734,"McCarthy, Carolyn",29744,112,2011,NY,4,1,0,1996,1,54,-0.284000009,29,0,0,0,0,0,8,0,0,0,0,0,0,0,11,0,0,0,0,1,1,1,1,1,0.322114915
8735,"Matsui, Doris",20538,112,2011,CA,5,1,0,2005,1,72,-0.428000003,53,0,0,0,0,0,4,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0.201315194
8736,"McCarthy, Kevin",20703,112,2011,CA,22,0,1,2006,0,99,0.65200001,53,0,0,0,0,0,3,1,0,0,0,0,0,0,5,2,2,2,0,0,0,0,0,0,0.876193881
8737,"McCaul, Michael",20530,112,2011,TX,10,0,1,2004,0,65,0.620000005,32,0,0,1,0,0,4,0,0,1,1,1,1,0,10,1,1,1,0,2,1,1,1,1,1.551853418
8738,"McClintock, Tom",20903,112,2011,CA,4,0,1,2008,0,61,0.994000018,53,0,0,1,0,1,2,0,0,0,0,0,0,0,4,1,1,0,0,1,1,1,1,1,0.456079662
8739,"McCollum, Betty",20122,112,2011,MN,4,1,0,2000,1,59,-0.414000005,8,0,0,0,1,1,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0.080526076
8740,"McCotter, Thaddeus",20332,112,2011,MI,11,0,1,2002,0,59,0.601000011,15,0,0,0,0,0,5,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0.09394709
8741,"McDermott, Jim",15613,112,2011,WA,7,1,0,1988,0,83,-0.722000003,9,0,0,0,1,0,12,0,0,0,0,0,0,0,32,0,1,1,0,0,0,0,0,0,0.7259022
8742,"McGovern, James",29729,112,2011,MA,3,1,0,1996,0,56,-0.56400001,10,0,0,0,1,0,8,0,0,1,1,1,0,0,11,0,0,0,0,0,0,0,0,0,0.630296826
8743,"McHenry, Patrick",20522,112,2011,NC,10,0,1,2004,0,71,0.764999986,13,0,0,1,0,0,4,0,0,0,0,0,0,0,4,2,2,2,0,0,0,0,0,0,0.862772882
8744,"McIntyre, Mike",29746,112,2011,NC,7,1,0,1996,0,54,-0.137999997,13,0,0,0,0,0,8,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0.255745769
8745,"McKeon, Howard",29315,112,2011,CA,25,0,1,1992,0,62,0.620000005,53,0,1,0,0,0,10,0,0,2,2,2,2,2,16,3,3,2,1,0,0,0,0,0,5.195865631
8746,"McKinley, David",21188,112,2011,WV,1,0,1,2010,0,50,0.397000015,3,0,0,0,0,0,1,0,0,0,0,0,0,0,13,4,1,1,0,1,0,0,0,0,0.906045616
8747,"McMorris Rodgers, Cathy",20535,112,2011,WA,5,0,1,2004,1,64,0.59799999,9,0,0,0,0,0,4,1,0,0,0,0,0,0,19,3,2,2,0,1,0,1,1,0,1.234172821
8748,"McNerney, Jerry",20702,112,2011,CA,11,1,0,2006,0,48,-0.224999994,53,0,0,0,0,0,3,0,0,0,0,0,0,0,16,2,0,0,0,0,0,0,0,0,0.430965453
8749,"Meehan, Patrick",21168,112,2011,PA,7,0,1,2010,0,55,0.356000006,19,0,0,1,0,0,1,0,0,0,0,0,0,0,19,2,2,2,0,0,0,0,0,0,1.064088106
8750,"Meeks, Gregory",29776,112,2011,NY,6,1,0,1998,0,88,-0.340000004,29,0,0,0,0,0,7,0,0,0,0,0,0,0,5,0,1,1,1,0,0,0,0,0,0.817988276
8751,"Mica, John",29331,112,2011,FL,7,0,1,1992,0,69,0.675999999,25,0,1,0,0,0,10,0,0,4,2,4,3,3,21,9,15,11,9,0,0,0,0,0,14.36959076
8752,"Michaud, Michael",20328,112,2011,ME,2,1,0,2002,0,55,-0.277999997,2,0,0,0,0,0,5,0,0,0,0,0,0,0,17,2,0,0,0,0,0,0,0,0,0.444386452
8753,"Miller, Brad",20341,112,2011,NC,13,1,0,2002,0,56,-0.370999992,13,0,0,0,0,0,5,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0.080526076
8754,"Miller, Candice",20331,112,2011,MI,10,0,1,2002,1,72,0.625999987,15,0,0,1,0,0,5,0,0,0,0,0,0,0,12,2,3,3,0,1,1,1,1,1,1.441054583
8755,"Miller, George",14256,112,2011,CA,7,1,0,1974,0,68,-0.657000005,53,0,0,0,0,0,19,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,0,0.282587796
8756,"Miller, Gary",29905,112,2011,CA,42,0,1,1998,0,62,0.629999995,53,0,0,1,0,0,7,0,0,1,1,1,1,1,14,1,1,1,0,0,0,0,0,0,2.33727622
8757,"Miller, Jeff",20110,112,2011,FL,1,0,1,2001,0,80,0.81400001,25,0,1,0,0,0,6,0,0,0,0,0,0,0,17,9,9,6,4,1,0,0,0,0,5.159657001
8758,"Moore, Gwen",20537,112,2011,WI,4,1,0,2004,1,69,-0.537999988,8,0,0,0,0,1,4,0,0,0,0,0,0,0,11,0,1,1,0,0,0,0,0,0,0.444060951
8759,"Moran, James",29149,112,2011,VA,8,1,0,1990,0,61,-0.337000012,11,0,0,0,1,0,11,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0.228157222
8760,"Mulvaney, Mick",21176,112,2011,SC,5,0,1,2010,0,55,1,6,0,0,1,0,1,1,0,0,0,0,0,0,0,43,2,2,0,0,0,0,0,0,0,1.032927275
8761,"Murphy, Christopher",20707,112,2011,CT,5,1,0,2006,0,54,-0.289999992,5,0,0,0,0,0,3,0,0,0,0,0,0,0,22,0,1,1,0,0,0,0,0,0,0.59169209
8762,"Murphy, Tim",20346,112,2011,PA,18,0,1,2002,0,67,0.39199999,19,0,0,0,0,0,5,0,0,0,0,0,0,0,38,2,2,0,0,0,0,0,0,0,0.96582216
8763,"Myrick, Sue",29549,112,2011,NC,9,0,1,1994,1,69,0.783999979,13,0,0,1,0,0,9,0,0,0,0,0,0,0,31,1,0,0,0,1,0,0,0,0,0.526850224
8764,"Nadler, Jerrold",29377,112,2011,NY,8,1,0,1992,0,76,-0.481999993,29,0,0,0,0,0,10,0,0,0,0,0,0,0,31,1,1,0,0,0,0,0,0,0,0.643963277
8765,"Napolitano, Grace",29903,112,2011,CA,38,1,0,1998,1,74,-0.504000008,53,0,0,0,0,0,7,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0.134956643
8766,"Neal, Richard",15616,112,2011,MA,2,1,0,1988,0,57,-0.467999995,10,0,0,0,1,0,12,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0.25499925
8767,"Neugebauer, Randy",20353,112,2011,TX,19,0,1,2003,0,78,0.802999973,32,0,0,1,0,0,5,0,0,0,0,0,0,0,14,2,0,0,0,2,0,1,1,1,0.559668481
8768,"Noem, Kristi",21177,112,2011,SD,1,0,1,2010,1,48,0.493000001,1,0,0,0,0,0,1,0,0,0,0,0,0,0,11,3,3,2,0,0,0,0,0,0,1.184631824
8769,"Norton, Eleanor",,112,2011,DC,1,1,0,1990,1,89,,1,0,0,0,0,0,11,0,0,0,0,0,0,0,38,2,2,2,2,0,0,0,0,0,2.227994204
8770,"Nugent, Richard",21115,112,2011,FL,5,0,1,2010,0,67,0.717999995,25,0,0,0,1,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0.080526076
8771,"Nunes, Devin",20307,112,2011,CA,21,0,1,2002,0,100,0.711000025,53,0,0,0,1,0,5,0,0,0,0,0,0,0,23,3,2,2,1,0,0,0,0,0,1.680340171
8772,"Nunnelee, Alan",21147,112,2011,MS,1,0,1,2010,0,55,0.588,4,0,0,0,1,0,1,0,0,0,0,0,0,0,4,0,0,0,0,1,1,1,1,1,0.228167832
8773,"Olson, Pete",20948,112,2011,TX,22,0,1,2008,0,67,0.667999983,32,0,0,0,0,0,2,0,0,0,0,0,0,0,18,1,1,1,0,0,0,0,0,0,0.646122634
8774,"Olver, John",29123,112,2011,MA,1,1,0,1991,0,60,-0.637000024,10,0,0,0,1,0,11,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0.18790479
8775,"Owens, William",20957,112,2011,NY,23,1,0,2009,0,48,-0.178000003,29,0,0,0,0,0,2,0,0,0,0,0,0,0,26,1,0,0,0,0,0,0,0,0,0.457060963
8776,"Palazzo, Steven",21148,112,2011,MS,4,0,1,2010,0,52,0.522000015,4,0,0,1,0,0,1,0,0,0,0,0,0,0,5,0,1,1,1,0,0,0,0,0,0.817988276
8777,"Pallone, Frank",15454,112,2011,NJ,6,1,0,1988,0,55,-0.573000014,13,0,0,0,0,0,12,0,0,0,0,0,0,0,17,2,0,0,0,0,0,0,0,0,0.444386452
8778,"Pascrell, Bill",29741,112,2011,NJ,8,1,0,1996,0,63,-0.402999997,13,0,0,0,1,1,8,0,0,0,0,0,0,0,28,1,1,0,0,0,0,0,0,0,0.603700221
8779,"Pastor, Ed",29101,112,2011,AZ,4,1,0,1991,0,67,-0.453999996,8,0,0,0,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0.008052608
8780,"Paul, Ron",14290,112,2011,TX,14,0,1,1996,0,76,1.292999983,32,0,0,1,0,0,8,0,0,0,0,0,0,0,51,4,1,1,0,0,0,0,0,0,1.41336
8781,"Paulsen, Erik",20924,112,2011,MN,3,0,1,2008,0,59,0.694000006,8,0,0,0,1,0,2,0,0,1,1,1,1,0,32,0,1,1,0,0,0,0,0,0,1.561833024
8782,"Payne, Donald",15619,112,2011,NJ,10,1,0,1988,0,85,-0.419999987,13,0,0,0,0,0,12,0,0,0,0,0,0,0,10,1,1,0,0,1,1,1,1,0,0.44571507
8783,"Pearce, Stevan",20337,112,2011,NM,2,0,1,2010,0,55,0.657999992,3,0,0,0,0,0,1,0,0,0,0,0,0,0,16,4,1,1,0,1,1,1,1,0,1.027217507
8784,"Pelosi, Nancy",15448,112,2011,CA,8,1,0,1987,1,80,-0.398000002,53,0,0,0,0,0,13,0,1,0,0,0,0,0,5,0,0,0,0,2,1,2,2,0,0.212668315
8785,"Pence, Mike",20117,112,2011,IN,6,0,1,2000,0,67,0.845000029,9,0,0,0,0,0,6,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0.175219685
8786,"Perlmutter, Ed",20705,112,2011,CO,7,1,0,2006,0,53,-0.286000013,7,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0.06710507
8787,"Peters, Gary",20923,112,2011,MI,9,1,0,2008,0,50,-0.272000015,15,0,0,0,0,0,2,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0.107368104
8788,"Peterson, Collin",29127,112,2011,MN,7,1,0,1990,0,55,-0.174999997,8,0,0,0,0,0,11,0,0,0,0,0,0,0,4,1,1,1,1,0,0,0,0,0,0.912681937
8789,"Petri, Thomas",14675,112,2011,WI,6,0,1,1979,0,71,0.776000023,8,0,0,1,0,0,17,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0.214736208
8790,"Pierluisi, Pedro",,112,2011,PR,1,1,0,2008,0,48,,1,0,0,0,0,0,2,0,0,0,0,0,0,0,21,2,1,1,0,0,0,0,0,0,0.794500291
8791,"Pingree, Chellie",20920,112,2011,ME,1,1,0,2008,1,57,-0.48300001,2,0,0,0,0,0,2,0,0,0,0,0,0,0,12,1,1,1,0,0,0,0,0,0,0.565596581
8792,"Pitts, Joseph",29752,112,2011,PA,16,0,1,1996,0,65,0.782999992,19,0,0,1,0,0,8,0,0,1,1,1,1,0,7,2,2,2,0,0,0,0,0,0,1.738966823
8793,"Platts, Todd",20135,112,2011,PA,19,0,1,2000,0,72,0.483999997,19,0,0,1,0,0,6,0,0,0,0,0,0,0,6,1,1,0,0,1,0,0,0,0,0.311122119
8794,"Poe, Ted",20528,112,2011,TX,2,0,1,2004,0,89,0.671000004,32,0,0,0,0,0,4,0,0,0,0,0,0,0,33,4,3,2,1,1,1,1,1,1,2.216945887
8795,"Polis, Jared",20904,112,2011,CO,2,1,0,2008,0,57,-0.326999992,7,0,0,0,1,0,2,0,0,0,0,0,0,0,30,1,1,0,0,0,0,0,0,0,0.630542219
8796,"Pompeo, Mike",21136,112,2011,KS,4,0,1,2010,0,59,0.822000027,4,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0,0,0,0,1,0,0,0,0,0.150315344
8797,"Price, David",15438,112,2011,NC,4,1,0,1996,0,57,-0.412,13,0,0,0,1,0,8,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0.201315194
8798,"Posey, Bill",20909,112,2011,FL,15,0,1,2008,0,65,0.717000008,25,0,0,0,0,0,2,0,0,0,0,0,0,0,20,1,0,0,0,2,1,1,1,1,0.553702831
8799,"Price, Tom",20505,112,2011,GA,6,0,1,2004,0,100,0.815999985,13,0,0,0,1,1,4,1,0,0,0,0,0,0,11,1,1,1,0,0,0,0,0,0,0.552175581
8800,"Quayle, Benjamin",21104,112,2011,AZ,3,0,1,2010,0,52,0.824000001,8,0,0,1,0,0,1,0,0,0,0,0,0,0,12,3,2,0,0,0,0,0,0,0,0.724990487
8801,"Quigley, Mike",20954,112,2011,IL,5,1,0,2009,0,71,-0.323000014,18,0,0,0,0,0,2,0,0,0,0,0,0,0,17,1,1,0,0,0,0,0,0,0,0.456069082
8802,"Rahall, Nick",14448,112,2011,WV,3,1,0,1976,0,56,-0.323000014,3,0,0,0,0,0,18,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0.13421014
8803,"Rangel, Charles",13035,112,2011,NY,15,1,0,1970,0,80,-0.423000008,29,0,0,0,1,0,21,0,0,0,0,0,0,0,15,0,0,0,0,3,1,1,1,0,0.290276676
8804,"Reed, Tom",21101,112,2011,NY,29,0,1,2010,0,57,0.616999984,29,0,0,0,1,0,1,0,0,0,0,0,0,0,37,0,0,0,0,1,0,0,0,0,0.499261707
8805,"Rehberg, Denny",20125,112,2011,MT,1,0,1,2000,0,60,0.512000024,1,0,0,1,1,0,6,0,0,1,0,0,0,0,18,4,2,1,1,0,0,0,0,0,1.571559191
8806,"Reichert, David",20536,112,2011,WA,8,0,1,2004,0,52,0.479999989,9,0,0,0,1,0,4,0,0,0,0,0,0,0,23,1,0,0,0,1,1,1,1,0,0.500391006
8807,"Renacci, James",21164,112,2011,OH,16,0,1,2010,0,52,0.665000021,18,0,0,0,0,0,1,0,0,0,0,0,0,0,9,1,1,1,0,0,0,0,0,0,0.525333524
8808,"Reyes, Silvestre",29764,112,2011,TX,16,1,0,1996,0,58,-0.32100001,32,0,0,0,0,0,8,0,0,0,0,0,0,0,9,3,2,2,2,0,0,0,0,0,1.946899414
8809,"Ribble, Reid",21190,112,2011,WI,8,0,1,2010,0,55,0.885999978,8,0,0,0,0,1,1,0,0,0,0,0,0,0,9,1,1,0,0,0,0,0,0,0,0.34870097
8810,"Richardson, Laura",20752,112,2011,CA,37,1,0,2007,1,68,-0.326000005,53,0,0,0,0,0,3,0,0,0,0,0,0,0,47,2,1,0,0,0,0,0,0,0,0.966814101
8811,"Richmond, Cedric",21137,112,2011,LA,2,1,0,2010,0,65,-0.43900001,7,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0.161052153
8812,"Rigell, E.",21185,112,2011,VA,2,0,1,2010,0,53,0.731000006,11,0,0,0,0,0,1,0,0,0,0,0,0,0,12,1,2,2,1,0,0,0,0,0,1.316479802
8813,"Rivera, David",21121,112,2011,FL,25,0,1,2010,0,52,0.367000014,25,0,0,0,0,0,1,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0.202061713
8814,"Roby, Martha",21192,112,2011,AL,2,0,1,2010,1,51,0.442999989,7,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.026842026
8815,"Roe, David",20947,112,2011,TN,1,0,1,2008,0,81,0.702000022,9,0,0,1,0,0,2,0,0,0,0,0,0,0,22,2,1,0,0,0,0,0,0,0,0.631288767
8816,"Rogers, Harold",14854,112,2011,KY,5,0,1,1980,0,77,0.531000018,6,0,1,0,1,0,16,0,0,3,0,3,3,3,5,0,1,1,1,0,0,0,0,0,5.403813839
8817,"Rogers, Mike",20120,112,2011,MI,8,0,1,2000,0,64,0.629000008,15,0,1,0,0,0,6,0,0,4,4,4,4,2,13,2,3,2,0,0,0,0,0,0,6.264896393
8817.5,"Rogers, Mike",20301,112,2011,AL,3,0,1,2002,0,59,0.425999999,7,0,0,1,0,0,5,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0.161798671
8818,"Rohrabacher, Dana",15621,112,2011,CA,46,0,1,1988,0,62,0.959999979,53,0,0,1,0,0,12,0,0,0,0,0,0,0,9,1,0,0,0,3,0,0,0,0,0.236956343
8819,"Rokita, Todd",21131,112,2011,IN,4,0,1,2010,0,69,0.838,9,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.040263038
8820,"Rooney, Thomas",20910,112,2011,FL,16,0,1,2008,0,67,0.66900003,25,0,0,1,0,0,2,0,0,0,0,0,0,0,17,2,3,1,1,2,2,2,2,1,1.69294095
8821,"Ros-Lehtinen, Ileana",15634,112,2011,FL,18,0,1,1989,1,69,0.486000001,25,0,1,0,0,0,12,0,0,1,1,1,1,1,28,11,13,4,1,0,0,0,0,0,6.028234482
8822,"Roskam, Peter",20715,112,2011,IL,6,0,1,2006,0,64,0.665000021,18,0,0,0,1,0,3,1,0,0,0,0,0,0,6,0,1,1,1,0,0,0,0,0,0.831409335
8823,"Ross, Dennis",21117,112,2011,FL,12,0,1,2010,0,48,0.769999981,25,0,0,1,0,0,1,0,0,0,0,0,0,0,10,3,3,0,0,0,0,0,0,0,0.817945659
8824,"Ross, Mike",20102,112,2011,AR,4,1,0,2000,0,58,-0.090000004,4,0,0,0,0,0,6,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0.38920939
8825,"Rothman, Steven",29742,112,2011,NJ,9,1,0,1996,0,61,-0.35800001,13,0,0,0,1,0,8,0,0,0,0,0,0,0,14,0,0,0,0,1,1,1,1,1,0.362377971
8826,"Roybal-Allard, Lucille",29317,112,2011,CA,34,1,0,1992,1,77,-0.407000005,53,0,0,0,1,0,10,0,0,0,0,0,0,0,10,0,0,0,0,1,0,0,0,0,0.13689433
8827,"Royce, Edward",29321,112,2011,CA,40,0,1,1992,0,67,0.922999978,53,0,0,1,0,0,10,0,0,0,0,0,0,0,13,3,2,2,2,0,0,0,0,0,2.00058341
